,Unnamed: 0,CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,precint_num,name,lat_2,long_2,CMPLNT_FR_DT_1,CMPLNT_Open_year,CMPLNT_Open_month,lat_long_2,lat_long_crime_map,lat_long_crime_map_clean,address_crime_map,zip_code_crime_map
66315,66315,786937059,3/13/2018,7:00:00,3/13/2018,21:00:00,122,7/6/2018,109,GRAND LARCENY,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,BERRY,"1,279",955794,152814,,,,,40.58607777,-74.10245161,"(40.586077766, -74.102451614)",PATROL BORO STATEN ISLAND,,25-44,BLACK,M,122,122nd Precinct,40.5741969,-74.10784579999998,3/13/2018,2018,3,"(40.58607776600008, -74.10245161399995)","(40.58607776600008, -74.10245161399995)","40.58607776600008, -74.10245161399995","723 Seaver Ave, Staten Island, NY 10306, USA",10306
66316,66316,249738331,4/5/2018,22:05:00,4/5/2018,22:18:00,122,4/5/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,,STREET,N.Y. POLICE DEPT,0,,,,949245,146322,18-24,WHITE,M,,40.56823508,-74.12599634,"(40.568235075, -74.125996339)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,122,122nd Precinct,40.5741969,-74.10784579999998,4/5/2018,2018,4,"(40.568235075000075, -74.12599633899998)","(40.568235075000075, -74.12599633899998)","40.568235075000075, -74.12599633899998","2835 Amboy Rd, Staten Island, NY 10306, USA",10306
66317,66317,465223284,11/1/2018,0:01:00,11/1/2018,9:00:00,122,11/1/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,staten island,FRONT OF,OTHER,N.Y. POLICE DEPT,0,,,,956312,151976,,,,,40.58377927,-74.10058319,"(40.583779271, -74.100583195)",PATROL BORO STATEN ISLAND,,45-64,ASIAN / PACIFIC ISLANDER,M,122,122nd Precinct,40.5741969,-74.10784579999998,11/1/2018,2018,11,"(40.583779271000026, -74.10058319499996)","(40.583779271000026, -74.10058319499996)","40.583779271000026, -74.10058319499996","140 Stobe Ave, Staten Island, NY 10306, USA",10306
66318,66318,330464631,7/3/2018,11:00:00,7/3/2018,12:41:00,122,7/7/2018,109,GRAND LARCENY,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,953797,153841,,,,,40.58889004,-74.10964604,"(40.588890039, -74.109646038)",PATROL BORO STATEN ISLAND,,65+,ASIAN / PACIFIC ISLANDER,M,122,122nd Precinct,40.5741969,-74.10784579999998,7/3/2018,2018,7,"(40.58889003900003, -74.10964603799994)","(40.58889003900003, -74.10964603799994)","40.58889003900003, -74.10964603799994","30 Charter Oak Rd, Staten Island, NY 10304, USA",10304
66319,66319,465487404,12/16/2018,17:00:00,12/16/2018,18:28:00,122,12/16/2018,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,staten island,INSIDE,TELECOMM. STORE,N.Y. POLICE DEPT,0,,,,958235,151934,,,,,40.58366984,-74.0936599,"(40.583669842, -74.093659899)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,D,122,122nd Precinct,40.5741969,-74.10784579999998,12/16/2018,2018,12,"(40.58366984200006, -74.093659899)","(40.58366984200006, -74.093659899)","40.58366984200006, -74.093659899","316 Naughton Ave, Staten Island, NY 10305, USA",10305
66320,66320,995565693,4/3/2018,9:01:00,4/3/2018,9:01:00,122,4/3/2018,117,DANGEROUS DRUGS,568,"MARIJUANA, POSSESSION 1, 2 & 3",COMPLETED,FELONY,staten island,,STREET,N.Y. STATE POLICE,11,,,,965006,159198,25-44,WHITE,M,,40.60362535,-74.06930384,"(40.603625346, -74.06930384)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,122,122nd Precinct,40.5741969,-74.10784579999998,4/3/2018,2018,4,"(40.60362534600006, -74.06930383999998)","(40.60362534600006, -74.06930383999998)","40.60362534600006, -74.06930383999998","Fingerboard Rd/Narrows Rd S, Staten Island, NY 10305, USA",10305
66321,66321,593776920,1/17/2018,3:00:00,1/17/2018,4:00:00,122,1/22/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,941270,144429,UNKNOWN,UNKNOWN,M,,40.56300409,-74.15468899,"(40.563004091, -74.15468899)",PATROL BORO STATEN ISLAND,,45-64,WHITE,M,122,122nd Precinct,40.5741969,-74.10784579999998,1/17/2018,2018,1,"(40.56300409100004, -74.15468898999995)","(40.56300409100004, -74.15468898999995)","40.56300409100004, -74.15468898999995","132 Elkhart St, Staten Island, NY 10308, USA",10308
66322,66322,464926065,5/8/2018,18:45:00,,,122,5/8/2018,105,ROBBERY,366,"ROBBERY,BICYCLE",ATTEMPTED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,958668,153567,<18,BLACK,M,,40.58815336,-74.09210721,"(40.588153361, -74.092107207)",PATROL BORO STATEN ISLAND,,<18,WHITE,M,122,122nd Precinct,40.5741969,-74.10784579999998,5/8/2018,2018,5,"(40.588153361000025, -74.09210720699997)","(40.588153361000025, -74.09210720699997)","40.588153361000025, -74.09210720699997","289 Cromwell Ave, Staten Island, NY 10305, USA",10305
66323,66323,478864045,12/27/2018,22:10:00,,,122,12/27/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,,STREET,N.Y. POLICE DEPT,0,,,,943696,136930,18-24,WHITE,M,,40.54243222,-74.14591273,"(40.542432219, -74.145912732)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,122,122nd Precinct,40.5741969,-74.10784579999998,12/27/2018,2018,12,"(40.54243221900003, -74.14591273199994)","(40.54243221900003, -74.14591273199994)","40.54243221900003, -74.14591273199994","Nelson Av/Hylan Bl, Staten Island, NY 10308, USA",10308
66324,66324,488143737,12/10/2018,0:01:00,12/10/2018,23:59:00,122,12/13/2018,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,staten island,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,,,960327,156066,,,,,40.59501725,-74.08614297,"(40.595017246, -74.086142974)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,D,122,122nd Precinct,40.5741969,-74.10784579999998,12/10/2018,2018,12,"(40.59501724600005, -74.08614297399998)","(40.59501724600005, -74.08614297399998)","40.59501724600005, -74.08614297399998","1368 Hylan Blvd, Staten Island, NY 10305, USA",10305
66325,66325,177520956,4/2/2018,18:52:00,4/2/2018,18:57:00,122,4/2/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,,STREET,N.Y. POLICE DEPT,0,,,,947902,146973,25-44,WHITE HISPANIC,M,,40.57001654,-74.13083375,"(40.570016537, -74.130833746)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,122,122nd Precinct,40.5741969,-74.10784579999998,4/2/2018,2018,4,"(40.57001653700007, -74.13083374599995)","(40.57001653700007, -74.13083374599995)","40.57001653700007, -74.13083374599995","124 E Broadway, Staten Island, NY 10306, USA",10306
66326,66326,310768555,4/29/2018,22:50:00,4/29/2018,22:54:00,122,4/30/2018,117,DANGEROUS DRUGS,510,"CONTROLLED SUBSTANCE, INTENT T",COMPLETED,FELONY,staten island,,STREET,N.Y. POLICE DEPT,0,,,,956084,160506,18-24,WHITE,M,,40.60719167,-74.10143959999998,"(40.60719167, -74.101439599)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,122,122nd Precinct,40.5741969,-74.10784579999998,4/29/2018,2018,4,"(40.60719167000008, -74.10143959899995)","(40.60719167000008, -74.10143959899995)","40.60719167000008, -74.10143959899995","676 Ocean Terrace, Staten Island, NY 10301, USA",10301
66327,66327,763707992,4/29/2018,22:50:00,4/29/2018,22:54:00,122,4/30/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,,STREET,N.Y. POLICE DEPT,0,,,,956084,160506,18-24,WHITE,M,,40.60719167,-74.10143959999998,"(40.60719167, -74.101439599)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,122,122nd Precinct,40.5741969,-74.10784579999998,4/29/2018,2018,4,"(40.60719167000008, -74.10143959899995)","(40.60719167000008, -74.10143959899995)","40.60719167000008, -74.10143959899995","676 Ocean Terrace, Staten Island, NY 10301, USA",10301
66328,66328,437169501,12/11/2018,10:22:00,12/11/2018,10:50:00,122,12/11/2018,109,GRAND LARCENY,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,staten island,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,,,,961605,157558,UNKNOWN,WHITE,U,,40.59911584,-74.08154618,"(40.599115841, -74.081546178)",PATROL BORO STATEN ISLAND,,25-44,ASIAN / PACIFIC ISLANDER,M,122,122nd Precinct,40.5741969,-74.10784579999998,12/11/2018,2018,12,"(40.59911584100007, -74.08154617799994)","(40.59911584100007, -74.08154617799994)","40.59911584100007, -74.08154617799994","2270 Clove Rd, Staten Island, NY 10305, USA",10305
66329,66329,134914196,6/16/2018,10:21:00,6/16/2018,15:04:00,122,6/16/2018,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,staten island,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,,,,961605,157558,,,,,40.59911584,-74.08154618,"(40.599115841, -74.081546178)",PATROL BORO STATEN ISLAND,,45-64,WHITE,F,122,122nd Precinct,40.5741969,-74.10784579999998,6/16/2018,2018,6,"(40.59911584100007, -74.08154617799994)","(40.59911584100007, -74.08154617799994)","40.59911584100007, -74.08154617799994","2270 Clove Rd, Staten Island, NY 10305, USA",10305
66330,66330,632284218,6/13/2018,12:30:00,6/13/2018,12:37:00,122,6/13/2018,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,SOUTH BEACH,"1,291",962284,156714,25-44,WHITE HISPANIC,M,,40.59680094,-74.07909835,"(40.596800942, -74.079098353)",PATROL BORO STATEN ISLAND,,25-44,BLACK,F,122,122nd Precinct,40.5741969,-74.10784579999998,6/13/2018,2018,6,"(40.59680094200007, -74.07909835299995)","(40.59680094200007, -74.07909835299995)","40.59680094200007, -74.07909835299995","54 Lamport Blvd, Staten Island, NY 10305, USA",10305
66331,66331,836389586,3/20/2018,14:20:00,3/20/2018,14:55:00,122,3/20/2018,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,staten island,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,SOUTH BEACH,"1,291",962284,156714,18-24,BLACK,M,,40.59680094,-74.07909835,"(40.596800942, -74.079098353)",PATROL BORO STATEN ISLAND,,25-44,BLACK,F,122,122nd Precinct,40.5741969,-74.10784579999998,3/20/2018,2018,3,"(40.59680094200007, -74.07909835299995)","(40.59680094200007, -74.07909835299995)","40.59680094200007, -74.07909835299995","54 Lamport Blvd, Staten Island, NY 10305, USA",10305
66332,66332,319017373,3/9/2018,8:00:00,3/16/2018,8:00:00,122,3/19/2018,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,946627,155628,,,,,40.59376746,-74.13547120000001,"(40.593767457, -74.135471199)",PATROL BORO STATEN ISLAND,,65+,WHITE,F,122,122nd Precinct,40.5741969,-74.10784579999998,3/9/2018,2018,3,"(40.59376745700007, -74.13547119899994)","(40.59376745700007, -74.13547119899994)","40.59376745700007, -74.13547119899994","475 Brielle Ave, Staten Island, NY 10314, USA",10314
66333,66333,246038701,8/11/2018,21:23:00,8/11/2018,21:40:00,122,8/11/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,,STREET,N.Y. POLICE DEPT,0,,,,954022,143137,45-64,WHITE,M,,40.55951044,-74.10878807,"(40.559510443, -74.108788073)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,122,122nd Precinct,40.5741969,-74.10784579999998,8/11/2018,2018,8,"(40.55951044300008, -74.10878807299997)","(40.55951044300008, -74.10878807299997)","40.55951044300008, -74.10878807299997","330 Milton Ave, Staten Island, NY 10306, USA",10306
66334,66334,695284595,2/3/2018,15:19:00,,,122,2/9/2018,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,945208,139808,,,,,40.55033856,-74.14048925,"(40.550338559, -74.140489248)",PATROL BORO STATEN ISLAND,,25-44,WHITE,F,122,122nd Precinct,40.5741969,-74.10784579999998,2/3/2018,2018,2,"(40.550338559000075, -74.14048924799994)","(40.550338559000075, -74.14048924799994)","40.550338559000075, -74.14048924799994","464 Durant Ave, Staten Island, NY 10308, USA",10308
66335,66335,167345756,3/15/2018,0:01:00,3/15/2018,23:59:00,122,3/29/2018,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,957275,152262,,,,,40.58456727,-74.09711737,"(40.584567267, -74.097117369)",PATROL BORO STATEN ISLAND,,45-64,WHITE HISPANIC,M,122,122nd Precinct,40.5741969,-74.10784579999998,3/15/2018,2018,3,"(40.58456726700007, -74.097117369)","(40.58456726700007, -74.097117369)","40.58456726700007, -74.097117369","77 Vera St, Staten Island, NY 10305, USA",10305
66336,66336,162406962,5/16/2018,4:15:00,5/16/2018,4:25:00,122,5/16/2018,109,GRAND LARCENY,457,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",COMPLETED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,957275,152262,UNKNOWN,UNKNOWN,U,,40.58456727,-74.09711737,"(40.584567267, -74.097117369)",PATROL BORO STATEN ISLAND,,45-64,WHITE,F,122,122nd Precinct,40.5741969,-74.10784579999998,5/16/2018,2018,5,"(40.58456726700007, -74.097117369)","(40.58456726700007, -74.097117369)","40.58456726700007, -74.097117369","77 Vera St, Staten Island, NY 10305, USA",10305
66337,66337,312023689,12/13/2018,6:00:00,12/13/2018,6:10:00,122,12/13/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,staten island,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,944450,143158,25-44,WHITE HISPANIC,M,,40.55953029,-74.14323652,"(40.559530289, -74.143236524)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,122,122nd Precinct,40.5741969,-74.10784579999998,12/13/2018,2018,12,"(40.55953028900007, -74.14323652399997)","(40.55953028900007, -74.14323652399997)","40.55953028900007, -74.14323652399997","64 Willowwood Ln, Staten Island, NY 10308, USA",10308
66338,66338,373276804,7/4/2018,23:40:00,,,122,7/5/2018,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,staten island,,BUS STOP,N.Y. POLICE DEPT,0,,,,964272,157347,<18,BLACK,M,,40.5985431,-74.07194168,"(40.598543103, -74.07194168)",PATROL BORO STATEN ISLAND,,UNKNOWN,WHITE,M,122,122nd Precinct,40.5741969,-74.10784579999998,7/4/2018,2018,7,"(40.59854310300005, -74.07194167999995)","(40.59854310300005, -74.07194167999995)","40.59854310300005, -74.07194167999995","Sand Ln/Hylan Blvd, Staten Island, NY 10305, USA",10305
66339,66339,441761225,5/21/2018,11:30:00,5/21/2018,11:42:00,122,5/21/2018,117,DANGEROUS DRUGS,514,"CONTROLLED SUBSTANCE,SALE 2",COMPLETED,FELONY,staten island,,STREET,N.Y. POLICE DEPT,0,,,,953756,147132,18-24,WHITE,M,,40.57047503,-74.10976339,"(40.570475028, -74.109763388)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,122,122nd Precinct,40.5741969,-74.10784579999998,5/21/2018,2018,5,"(40.57047502800003, -74.10976338799998)","(40.57047502800003, -74.10976338799998)","40.57047502800003, -74.10976338799998","New Dorp Ln/Hylan Blvd, Staten Island, NY 10306, USA",10306
66340,66340,798627733,11/2/2018,10:00:00,11/2/2018,15:30:00,122,11/2/2018,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,staten island,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,,,961014,159333,,,,,40.60398633,-74.08368048,"(40.603986325, -74.083680476)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,D,122,122nd Precinct,40.5741969,-74.10784579999998,11/2/2018,2018,11,"(40.60398632500005, -74.08368047599998)","(40.60398632500005, -74.08368047599998)","40.60398632500005, -74.08368047599998","2071 Clove Rd, Staten Island, NY 10304, USA",10304
66341,66341,917222213,1/10/2018,19:13:00,1/10/2018,19:47:00,122,1/10/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,REAR OF,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,,,961014,159333,25-44,WHITE,M,,40.60398633,-74.08368048,"(40.603986325, -74.083680476)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,122,122nd Precinct,40.5741969,-74.10784579999998,1/10/2018,2018,1,"(40.60398632500005, -74.08368047599998)","(40.60398632500005, -74.08368047599998)","40.60398632500005, -74.08368047599998","2071 Clove Rd, Staten Island, NY 10304, USA",10304
66342,66342,221572590,1/10/2018,19:13:00,1/10/2018,19:47:00,122,1/10/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,REAR OF,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,,,961014,159333,25-44,WHITE,M,,40.60398633,-74.08368048,"(40.603986325, -74.083680476)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,122,122nd Precinct,40.5741969,-74.10784579999998,1/10/2018,2018,1,"(40.60398632500005, -74.08368047599998)","(40.60398632500005, -74.08368047599998)","40.60398632500005, -74.08368047599998","2071 Clove Rd, Staten Island, NY 10304, USA",10304
66343,66343,852064038,11/7/2018,14:00:00,11/7/2018,15:00:00,122,11/7/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,964855,157047,,,,,40.59772096,-74.06984145,"(40.597720959, -74.069841452)",PATROL BORO STATEN ISLAND,,18-24,AMERICAN INDIAN/ALASKAN NATIVE,F,122,122nd Precinct,40.5741969,-74.10784579999998,11/7/2018,2018,11,"(40.59772095900007, -74.06984145199993)","(40.59772095900007, -74.06984145199993)","40.59772095900007, -74.06984145199993","88 MacFarland Ave, Staten Island, NY 10305, USA",10305
66344,66344,141142485,2/25/2018,21:55:00,2/25/2018,22:09:00,122,2/25/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,,,940369,134799,25-44,WHITE,M,,40.5365672,-74.15786927,"(40.536567197, -74.157869271)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,122,122nd Precinct,40.5741969,-74.10784579999998,2/25/2018,2018,2,"(40.53656719700007, -74.15786927099998)","(40.53656719700007, -74.15786927099998)","40.53656719700007, -74.15786927099998","4185 Richmond Ave, Staten Island, NY 10312, USA",10312
66345,66345,746990307,2/13/2018,13:00:00,2/13/2018,14:00:00,122,2/14/2018,109,GRAND LARCENY,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,944356,135975,,,,,40.53981392,-74.14353246,"(40.53981392, -74.143532459)",PATROL BORO STATEN ISLAND,,25-44,ASIAN / PACIFIC ISLANDER,M,122,122nd Precinct,40.5741969,-74.10784579999998,2/13/2018,2018,2,"(40.53981392000002, -74.14353245899997)","(40.53981392000002, -74.14353245899997)","40.53981392000002, -74.14353245899997","17 Wiman Ave, Staten Island, NY 10308, USA",10308
66346,66346,221399682,8/10/2018,17:00:00,,,122,8/10/2018,105,ROBBERY,399,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,staten island,INSIDE,DRY CLEANER/LAUNDRY,N.Y. POLICE DEPT,0,,,,958825,158025,UNKNOWN,BLACK,M,,40.60039012,-74.09155872,"(40.600390122, -74.09155872)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,D,122,122nd Precinct,40.5741969,-74.10784579999998,8/10/2018,2018,8,"(40.60039012200008, -74.09155871999997)","(40.60039012200008, -74.09155871999997)","40.60039012200008, -74.09155871999997","1132 Targee St, Staten Island, NY 10304, USA",10304
66347,66347,251642208,3/29/2018,10:48:00,3/29/2018,10:53:00,122,3/29/2018,105,ROBBERY,361,"ROBBERY,BANK",ATTEMPTED,FELONY,staten island,INSIDE,BANK,N.Y. POLICE DEPT,0,,,,959063,153520,45-64,BLACK,M,,40.58802549,-74.09068487,"(40.588025487, -74.09068487)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,D,122,122nd Precinct,40.5741969,-74.10784579999998,3/29/2018,2018,3,"(40.58802548700004, -74.09068486999998)","(40.58802548700004, -74.09068486999998)","40.58802548700004, -74.09068486999998","Hylan Blvd/Cromwell Av, Staten Island, NY 10305, USA",10305
66348,66348,765687082,9/18/2018,16:38:00,9/18/2018,16:49:00,122,9/20/2018,109,GRAND LARCENY,428,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,964809,156743,,,,,40.59688644,-74.07000622,"(40.596886439, -74.07000622)",PATROL BORO STATEN ISLAND,,25-44,WHITE HISPANIC,M,122,122nd Precinct,40.5741969,-74.10784579999998,9/18/2018,2018,9,"(40.59688643900005, -74.07000621999998)","(40.59688643900005, -74.07000621999998)","40.59688643900005, -74.07000621999998","277 McClean Ave, Staten Island, NY 10305, USA",10305
66349,66349,253144050,6/15/2018,20:30:00,6/16/2018,5:45:00,122,6/16/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,staten island,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,944846,139019,,,,,40.54817131,-74.14178726,"(40.548171306, -74.141787262)",PATROL BORO STATEN ISLAND,,45-64,WHITE HISPANIC,M,122,122nd Precinct,40.5741969,-74.10784579999998,6/15/2018,2018,6,"(40.54817130600002, -74.141787262)","(40.54817130600002, -74.141787262)","40.54817130600002, -74.141787262","281 Maybury Ave, Staten Island, NY 10308, USA",10308
66350,66350,714658189,6/18/2018,17:00:00,6/19/2018,6:00:00,122,6/19/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,staten island,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,964742,158372,,,,,40.60135757,-74.07025218,"(40.601357567, -74.070252184)",PATROL BORO STATEN ISLAND,,25-44,WHITE,M,122,122nd Precinct,40.5741969,-74.10784579999998,6/18/2018,2018,6,"(40.60135756700004, -74.07025218399998)","(40.60135756700004, -74.07025218399998)","40.60135756700004, -74.07025218399998","45 Chicago Ave, Staten Island, NY 10305, USA",10305
66351,66351,532294532,12/26/2018,22:47:00,12/26/2018,23:07:00,122,12/27/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,939139,139755,45-64,WHITE,M,,40.55016429,-74.16232739,"(40.550164291, -74.162327394)",PATROL BORO STATEN ISLAND,,25-44,BLACK,M,122,122nd Precinct,40.5741969,-74.10784579999998,12/26/2018,2018,12,"(40.550164291000044, -74.162327394)","(40.550164291000044, -74.162327394)","40.550164291000044, -74.162327394","365 Cortelyou Ave, Staten Island, NY 10312, USA",10312
66352,66352,420685324,3/17/2018,12:00:00,3/31/2018,12:00:00,122,3/31/2018,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,957849,150199,,,,,40.57890647,-74.09504279,"(40.57890647, -74.095042786)",PATROL BORO STATEN ISLAND,,25-44,WHITE,F,122,122nd Precinct,40.5741969,-74.10784579999998,3/17/2018,2018,3,"(40.57890647000005, -74.09504278599995)","(40.57890647000005, -74.09504278599995)","40.57890647000005, -74.09504278599995","380 Jefferson Ave, Staten Island, NY 10306, USA",10306
66353,66353,780365371,9/24/2018,22:00:00,9/25/2018,12:00:00,122,10/23/2018,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,staten island,INSIDE,MAILBOX OUTSIDE,N.Y. POLICE DEPT,0,,,,956226,155059,,,,,40.59224122,-74.1009056,"(40.592241216, -74.100905597)",PATROL BORO STATEN ISLAND,,65+,ASIAN / PACIFIC ISLANDER,F,122,122nd Precinct,40.5741969,-74.10784579999998,9/24/2018,2018,9,"(40.59224121600005, -74.10090559699995)","(40.59224121600005, -74.10090559699995)","40.59224121600005, -74.10090559699995","1535 Richmond Rd, Staten Island, NY 10304, USA",10304
